coeff,ldmc,n,p,sla
1030,-0.0014942464906091257,0.19957798552362585,-0.07292502762108936,3.5166775389051823
1040,0.0037173610868418624,0.12103184696327979,-0.08356445464227649,2.7139715082941684
1050,0.00861910212955456,0.023587386079733652,-0.09453280686920597,1.9533479134143978
1060,0.008533697949744293,0.04997631315347334,-0.09736129476216604,2.1539125654287123
1070,0.010087499231661426,0.018277643650060904,-0.10516193488036055,2.1276658153058627
1080,0.014514878382422526,-0.08511333552977474,-0.11383177100454214,1.6079406551237028
1090,0.016603667503586113,-0.1686290521427426,-0.12439082673852232,1.5345532806779563
1100,0.022279078525336123,-0.34659348987894845,-0.13753894467849925,0.7495945697891228
1110,0.02366060304745734,-0.42166226856343203,-0.14245256129520023,0.6422639961652972
1120,0.03001619139981485,-0.6438115433707748,-0.16329917925415327,0.015307285060178755
1130,0.04245718713512165,-1.1617491435570375,-0.20095624406136578,-1.2585241853380222
1140,0.06184241131962699,-2.0470187587759217,-0.2609429015166794,-3.0802851049365048
1150,0.07859179511827807,-2.7884297327201764,-0.31104682018250507,-4.692634808025883
1160,0.08457466177885836,-3.040758824363182,-0.33429977509214415,-5.151757895178603
1170,0.08714291560150747,-3.1261412416821757,-0.3496054430793662,-5.251408249129774
1180,0.08507183814268635,-3.0981630967920544,-0.35585925168987864,-4.622192386576998
1190,0.08744990858702183,-3.1477800418639856,-0.36674963300690866,-4.8732941674794255
1200,0.08729907894606123,-3.117344723507582,-0.36946453597987433,-4.9402292563497845
1210,0.08155947274539005,-2.901689091700325,-0.351957650357282,-4.583215899818777
1220,0.07200374857371519,-2.6272588619573476,-0.31829958375561185,-3.982839266162736
1230,0.060297114554378126,-2.2983472443976605,-0.27270380664965116,-3.269363301671228
1240,0.04592581286075162,-1.9354548720424252,-0.22320823269272153,-2.177758396650021
1250,0.03229175728787031,-1.5500305728213153,-0.16698284666286425,-1.44602822918203
1260,0.01949081194649078,-1.2396229965448748,-0.11903532012710176,-0.6429001460348652
1270,0.011067946988371873,-1.05473813266536,-0.08063326991236101,-0.2552749875256459
1280,0.005413238964102316,-0.9409519846257658,-0.0587018979208484,0.1496031093887904
1290,0.007682904154152365,-1.0763607252072336,-0.06186704325485526,-0.2016428156201635
1300,0.026174620468086857,-1.616119159323229,-0.11186266754569744,-2.3662780517041164
