coeff,ldmc,n,p,sla
1310,0.04342797082990714,-2.6491396170959742,-0.1938637741564423,-2.493384254574459
1320,0.06641625053207541,-3.509924822717618,-0.27398607984570933,-3.762584929302102
1330,0.08558141143997008,-4.24646960619621,-0.3438429170561612,-4.738764292077825
1340,0.08455660848155062,-4.365650609530935,-0.34497129078352196,-4.472910990102611
1350,0.06752344439015887,-3.8407984086156306,-0.2848220088854567,-3.5648947670400677
1360,0.09476968601269825,-4.753665833352629,-0.3665037623477375,-4.859483546114767
1370,0.10057339459477486,-4.912285272936989,-0.3535293726203481,-4.947544678365276
1380,0.1719671940084857,-7.135657752299083,-0.5638311031906111,-7.926566868912255
1390,0.18355299517191317,-7.082932354455432,-0.5835295954804292,-7.7341025245869774
1400,0.14416622756444286,-5.583978205210661,-0.48163408210553316,-5.027725077527071
1410,0.05876768414684928,-2.1439480244975937,-0.18982066728130048,-0.8569735141362542
1420,-0.003382165715364522,0.42123872401224033,0.01912260348862279,2.028658478182118
1430,-0.025303501171678646,1.3796954454531967,0.08373884528247855,2.9930177504806315
1440,-0.03154446517730011,1.74402878518484,0.10210795579645673,3.1322154570540683
1450,-0.013032207023445472,0.902533881052825,0.013428291254629594,2.444358641199068
1460,0.004465284880906307,0.1413399885285695,-0.06017048737260721,1.8257068624123556
1470,-0.012407019551388863,1.190005292705076,0.03972293911881645,2.1013648885004628
1480,-0.01812514664776838,1.6761667694455629,0.096944089989758,1.8961803356867206
1490,0.01618129722330341,0.11403438578898473,-0.05035245066745332,0.7029716182588809
1500,0.041140846350493136,-1.0382494467702357,-0.15196810808802289,-0.2931077714602357
1510,0.04416572242827936,-1.2314487204455669,-0.16232900909393772,-0.4432713253882993
1520,0.04122776174492025,-1.2140211006505714,-0.1602156347639827,-0.3356224990188257
1530,0.033617691787068714,-1.0501775254433934,-0.1375387930822218,-0.17347510709406133
1540,0.017913274897364155,-0.6534135891316333,-0.09134772694700424,0.41055463868720643
1550,3.8752260493195995e-4,-0.1687624658372091,-0.036206701848297725,0.9992941471783936
1560,-0.02228090475125854,0.5735557274255706,0.03136031534389389,1.886831418894002
1570,-0.04185885491172254,1.204183565765997,0.0914520178015624,2.5881715632155875
1580,-0.05350194878647367,1.4734084041612754,0.1333871653812849,3.0336407967420485
1590,-0.053253743605570274,1.3145570592691653,0.1282214172693904,2.9441405260014832
1600,-0.045375820935616644,1.0279688847770547,0.10283910847002872,2.2163819691118416
1610,-0.03714563358846357,0.6999245213382133,0.07208460217050644,1.6366085246934718
1620,-0.025809630347375885,0.24029006971524386,0.036449844963839,0.859030303082448
1630,-0.026621570199825445,0.3076739278511671,0.04143702213458108,0.6768751280699528
1640,-0.03314786091863686,0.5257214430260433,0.06389681811814785,0.9096518361312471
1650,-0.05544088825685963,1.1968283902977146,0.1334674618126243,2.116020766238771
1660,-0.08468493505746127,2.229361972994994,0.2321232834096238,3.403019761809441
1670,-0.09705918788054849,2.629728877892572,0.2686348691115772,3.9618375272684716
1680,-0.12154704517881118,3.441084523286666,0.348504198413606,5.112880032918629
1690,-0.15315484071199095,4.51690245254464,0.4480622034483984,6.744930503808172
1700,-0.19067382457998475,5.834971506405035,0.5686572798169893,8.71023357212987
1710,-0.2158381610379301,6.745269181616292,0.6472825497800476,10.057053506280305
1720,-0.21439708542321995,6.742443861969144,0.6429948340254765,9.949104371164472
1730,-0.1853900043524916,5.900206556806732,0.5623914475819234,8.432756838745853
1740,-0.15214424798054715,4.945661690138664,0.47558896287183655,6.74681814806145
1750,-0.11772469522895432,3.755522798075308,0.352636896974826,5.2337851271421005
1760,-0.07348190877540922,2.1573069997971004,0.19796023843221522,3.2395403084687406
1770,-0.02957176350870118,0.6106723146636212,0.05773131733830505,1.0855456335928002
1780,0.005662220254562817,-0.7592497621116496,-0.07514168690810594,-0.45251760220734916
1790,0.026481832327352822,-1.5836142570366127,-0.15373864541581161,-1.4185112958209432
1800,0.03527496608534875,-1.8930452077821038,-0.17758585730728937,-1.9187888847759598
1810,0.04803257616412805,-2.3419651072705197,-0.2143331668610004,-2.710443915604397
1820,0.0020705225349323076,0.12278211596223385,0.02063792001634073,-1.1553781880507792
1830,0.03298269092449936,-0.9537749640561919,-0.06867791252734487,-2.8403530026066277
1840,0.12619897419214515,-4.932301192540711,-0.4275892829201038,-6.563788510468038
1850,0.039763749127973966,-0.3369636247901857,0.09445417138997486,-4.755242158447236
1860,0.0580337584944301,-0.4741079455656261,0.0908288628425449,-5.357262459592355
1870,0.17337993265030385,-5.977136985555539,-0.45669770286818573,-8.243638159783268
1880,0.08844365460341778,-3.5312410693564398,-0.30692857835354825,-4.398278869464629
1890,-0.06634520062706066,1.9968965299123222,0.028742223928661548,3.242430387798423
1900,-0.14999541067207403,5.104068775074607,0.18601630290903004,7.962973387579309
1910,-0.16314717321830507,5.559621111858659,0.26759590309458825,8.922504022480501
1920,-0.14002423826154028,4.276333625383882,0.27597171265854126,7.790697409522279
1930,-0.11049541015004706,2.9205884560325113,0.2541828209107153,6.1175380661419645
1940,-0.08240433283347645,1.8055634898404573,0.21249609690538543,4.510250218795474
1950,-0.05804133893115754,0.9383009777040137,0.16964395380275238,3.107619613207964
1960,-0.030450938314243794,0.01792417169686411,0.10879982627800955,1.6716203175462
1970,0.006957194902659912,-1.5048496291516904,-0.0035319744165503986,-0.0016922999771890046
1980,0.03799029922680976,-2.6671760551826957,-0.10234917642619232,-1.3849266756354708
1990,0.06373010802158147,-3.338227196302,-0.17459794102515092,-2.7814892067612
2000,0.08767684340643045,-3.9987072534489836,-0.24745133049971046,-4.038083187243747
2010,0.09154692957240482,-3.6487542144461664,-0.23332835465999052,-4.399833832336501
2020,0.08724012729542052,-2.957279283204545,-0.19553683455936458,-4.397729692713362
2030,0.10279008330059694,-3.4119043808011122,-0.27192112376054917,-4.987664884904262
2040,0.10462828781479254,-3.3364988692839113,-0.3069295715523347,-4.864133400730843
2050,0.08501766194706306,-2.342580465947809,-0.24223550968731375,-3.940560044941644
2060,0.05018866202570503,-0.7694698896577294,-0.12200391570706962,-2.390823910313215
2070,0.01898579907724267,0.5414841588835251,-0.010656903350416864,-1.1569782890329101
2080,-0.00986392586636992,1.6873295859735282,0.08706061095416541,0.09549061192532404
2090,-0.039434044627997995,2.8976343135993896,0.1872244436703706,1.3724461180054657
2100,-0.06395986852796837,3.866507304067294,0.2796541176469981,2.3678761475247017
2110,-0.08403361846971442,4.650946733265151,0.3449616555688498,3.2489599007858327
2120,-0.09727661162520103,5.145657806329617,0.3926598797048588,3.8151254573879037
2130,-0.10191086473024036,5.274847296276902,0.40032806392535203,4.085067761631544
2140,-0.09713585464734677,4.988403820304599,0.3788054990440102,3.9048030557391904
2150,-0.08973751998807233,4.608985299647406,0.35171742392862915,3.552809466292275
2160,-0.08016858395763458,4.120826682773317,0.3211181566358296,3.1891652174019955
2170,-0.06997150809119008,3.5907889489715656,0.28158737571060855,2.816975395371156
2180,-0.06234844974952005,3.3111528410042057,0.26468906594063135,2.1528619277622503
2190,-0.06090553326546916,3.409198515722615,0.2726860846793277,1.6100682530482575
2200,-0.06064012278593845,3.521515746365924,0.2794894365431542,1.3551844067599434
2210,-0.05357383083328854,3.1600868811324645,0.2629082197187545,1.1259246324875667
2220,-0.06021089176600511,3.3239490828927654,0.27575541000641485,1.6809881852954693
2230,-0.08160840130158604,4.08158626124291,0.3305064675517817,3.052080412964218
2240,-0.10623178992995533,5.019751008847449,0.3994665511443255,4.362653649381815
2250,-0.124438915108245,5.675040463340367,0.4454779642481798,5.443614085674902
2260,-0.1282680257042658,5.709691708130598,0.4464802755701518,6.015722511064111
2270,-0.12098034633807736,5.332198247042524,0.40717121993019867,5.995705405198938
2280,-0.10596393898206645,4.741398352144149,0.3581331287290058,5.411757533055696
2290,-0.09049957331531477,4.113832591324503,0.32210187760703574,4.584929824430036
2300,-0.0832337305973083,3.8649115067165694,0.2981024259901309,4.190348884597116
2310,-0.07196596951672538,3.610379984050782,0.2679869655915143,3.4648622781871485
2320,-0.050330601895745467,2.8582022997499963,0.2142104329987827,2.203482835894625
2330,-0.03220407588100135,2.1762450066231955,0.15857252483695577,1.235398592837715
2340,-0.015857409332011917,1.5885375904837047,0.10772714912305706,0.3911302533694121
2350,0.004011808891226702,0.8485043690719087,0.036044176133811195,-0.5676116262264816
2360,0.029400445486753066,-0.2001339748710853,-0.03237602095563523,-1.8695370314742696
2370,0.03951752961385171,-0.5173793519955832,-0.05541765380095891,-2.5392928484030017
2380,0.04898234795738749,-0.9078848428723199,-0.07953268143645792,-3.021514112436951
2390,0.06883279264716063,-1.7940046889646055,-0.15023492648451592,-3.9831036538076354
2400,0.08549982922073567,-2.5520361549770527,-0.21558486506626517,-4.8471458525573645
2410,0.08584769253588818,-2.5716557461039224,-0.19813764146932172,-4.926507660793293
2420,0.08088797618298343,-2.406583450061399,-0.16588261854823289,-4.707639676728326
2430,0.09738402656003095,-3.2611338466087996,-0.2430039324526404,-5.324866810785355
2440,0.1097421387728876,-3.932361211267618,-0.30754524256928184,-5.747882138167611
2450,0.11558554390109807,-4.271476792045618,-0.3350719908147063,-5.9045994488949916
2460,0.11726396963913464,-4.449730843003631,-0.34921099399164035,-5.813677014032789
2470,0.11926113583767566,-4.613635718691068,-0.3826750218719328,-5.6701101714285125
2480,0.12103041903499259,-4.7435241645669475,-0.41474631098216785,-5.6884955772808805
2490,0.13494234517595438,-5.437416743282705,-0.4908321054543289,-6.260726140483584
2500,0.13506530018406854,-5.4754946546573,-0.4967894232554616,-6.27556499331071
