coeff,ldmc,n,p,sla
990,0.0040365525558165374,-0.13383657665256066,-0.043228223280168065,1.0963406972156298
1000,0.004610451763010166,-0.20551140366445514,-0.05269913327417172,0.9919809889117512
1010,0.005771699427407569,-0.2585190776830939,-0.057217147150895334,0.6700175055723376
1020,0.00603334315048375,-0.3023859494241365,-0.06456771376603816,0.53719690864792
1030,0.00525358094909539,-0.2564287751904542,-0.06414998131565677,0.40835142019575554
1040,0.008328118742057801,-0.38632788041249777,-0.07093908465999176,-0.06171520324715349
1050,0.011414033835793081,-0.5228879168317938,-0.07718273006743687,-0.4735317983182684
1060,0.0116775904425715,-0.5613036158863768,-0.08402847346856585,-0.5174301430774968
1070,0.012659115027175706,-0.6518312237771221,-0.09288978848295633,-0.6084370604511365
1080,0.015308286132535511,-0.7727035931200925,-0.10198719280115855,-0.8860325963459619
1090,0.016851596092162035,-0.8728543466207449,-0.11128065664484445,-0.9768017718999406
1100,0.02038211573319659,-1.002728537013422,-0.1204318154244548,-1.2679452610353918
1110,0.02106266002826881,-1.064881274607856,-0.1256764796580556,-1.30113758791653
1120,0.024926080007807834,-1.2474529511378523,-0.13972762413506162,-1.5230659612043107
1130,0.0323726594442311,-1.570784388944185,-0.16217576249031057,-1.7643498597952176
1140,0.042975347187846735,-2.073449915903744,-0.19823311537256355,-1.9070767552305234
1150,0.05252631477861738,-2.49797740997648,-0.2263101742397873,-2.104336883989096
1160,0.055969615299466015,-2.6669236178121825,-0.23762829742287517,-2.2168971250063225
1170,0.05752258177731261,-2.7507277876000105,-0.2469940647979701,-2.307786154746852
1180,0.05678477018746077,-2.764320127476478,-0.2534059851016426,-2.099019360571273
1190,0.058004655599230334,-2.8170045070669,-0.25813462065437764,-2.2167902579351217
1200,0.05802354664103166,-2.808744559274653,-0.258187794868996,-2.3642470158085875
1210,0.054351139930724574,-2.6430849223133404,-0.24541853556961118,-2.280289111706213
1220,0.047942588195679606,-2.4004013428623807,-0.22604965560554324,-2.0762942816118497
1230,0.039479749826606604,-2.077516323467738,-0.19935928228387073,-1.7579897539534604
1240,0.02980863606687738,-1.7321894111024148,-0.17105922661631473,-1.2385499775288664
1250,0.02008614492798806,-1.3281930088358223,-0.1383506645036246,-0.8788640690729886
1260,0.010893178388533245,-1.0173524710818747,-0.11122610518301584,-0.42474750060492955
1270,0.004372874322036294,-0.7739324557360497,-0.08929951112273737,-0.13405570017966806
1280,1.5459485776646992e-6,-0.6223983832007608,-0.07883223376683818,0.1310105800811215
1290,4.7502978370816094e-4,-0.6712845175533013,-0.08010550644409925,0.11269514311429557
1300,0.010886313815991765,-1.0639702723482936,-0.10525405898009438,-0.6693116353169296
1310,0.026666994450885946,-1.6856978236965694,-0.14433210854432046,-1.7104544637617312
1320,0.038453079349437334,-2.1565771089407706,-0.17071245408170133,-2.392749607875016
1330,0.04806875956162328,-2.5558756517478987,-0.1921902551797326,-2.8307706417441763
1340,0.04646299132709405,-2.5235761304112216,-0.1843103780010128,-2.3919948584835216
1350,0.035973789038222084,-2.1160378277545093,-0.14570864375507436,-1.5428880500069293
1360,0.04953157981579794,-2.6075556657075025,-0.1708275202698653,-2.35132167135186
1370,0.04999966909095969,-2.532221338448398,-0.1437041729836218,-2.3755734832974458
1380,0.08623913331748635,-3.97760799036877,-0.22529957321887048,-4.4324602793517425
1390,0.09368519336039802,-4.30958459868817,-0.25011438535660635,-4.486477196600703
1400,0.07716543598064522,-3.8228231970535136,-0.2466097055401894,-2.669051927142386
1410,0.032854103826936855,-1.8167183995020308,-0.11844814598445347,0.09541241103638719
1420,-9.011189309014542e-4,-0.1895935411811399,-0.01280412639670131,2.055898405513176
1430,-0.013187225704545455,0.39335499070243485,0.02120251356888079,2.716547476857825
1440,-0.01700128616425726,0.6210344397682817,0.03478393588700511,2.7477923380860236
1450,-0.006936317222324035,0.08668249418697177,-0.016893861552969305,2.3787093343034
1460,0.0018289086258215085,-0.32556221272903746,-0.05091058154130831,2.0459883219707002
1470,-0.008390381130337115,0.40215765315955804,0.021378558893125295,1.8872761753859375
1480,-0.012779752267882777,0.8243372019445684,0.07322718955386594,1.4452639544355166
1490,0.0049003905882576545,-0.07990045498530907,-0.00624142407269139,0.8056955642280299
1500,0.01683972932388751,-0.7306210594047112,-0.05507791080926359,0.22947626031696033
1510,0.017874807675447656,-0.7769406633150775,-0.0557181564307488,0.08596235977082892
1520,0.015962778732171435,-0.7397724056706416,-0.053538267446326254,0.15718417456955977
1530,0.011763784914451928,-0.6039779885237717,-0.03903236653597948,0.28915509649843074
1540,0.003313000923881571,-0.3011982691587298,-0.018482259552707284,0.7431524076363771
1550,-0.006370950462691405,0.037132359568947004,0.008662264199154945,1.1699330735362594
1560,-0.01800045168091172,0.45974439842547277,0.03731891128923482,1.7957379808568354
1570,-0.028002331856096345,0.8278353138676082,0.06354860769449808,2.247060288254607
1580,-0.034061648543468354,1.0281758816907602,0.0788392528707374,2.5421761636311277
1590,-0.03387454942108471,0.9202139879489774,0.07137326653562828,2.4637854951256646
1600,-0.029258275251566046,0.6720014283285938,0.057711266374502745,1.883106176514047
1610,-0.024216220174985828,0.41455698751026776,0.03828740762236575,1.4479708168852048
1620,-0.018160711602863498,0.10513662367865809,0.0208018178487423,0.8666309472997588
1630,-0.018175331460599242,0.1073829123977248,0.021759244240136002,0.67004840128847
1640,-0.021724376859503902,0.23777584570488164,0.032408063344971004,0.7941666826171012
1650,-0.033624371180159963,0.694734395509724,0.05872740896323406,1.6916280162285868
1660,-0.04935079355317314,1.3036074812656038,0.10215557237949038,2.580704291109447
1670,-0.055398988522177076,1.498137873456252,0.11544372505204772,2.915576301629338
1680,-0.06730576810547165,1.959183363193067,0.14242217860032721,3.64568372220885
1690,-0.08348304309175805,2.606907362711284,0.178402277295828,4.725334628486979
1700,-0.10303119344441604,3.4423688512248978,0.22874545894862208,6.117446573664468
1710,-0.11682236626391089,4.040346927965123,0.2677697830155899,7.136753035676379
1720,-0.11653914013407793,4.041545931642952,0.2691107139920343,7.13255781920677
1730,-0.10094627857279642,3.49047587007339,0.23636762569425196,5.921191253484084
1740,-0.08374922933707137,2.924666538603348,0.2043645188806727,4.5978353114198285
1750,-0.06695804734388978,2.1673427810495003,0.15111235823970898,3.724920766874692
1760,-0.045147896575207264,1.2043115877040167,0.08572324628711564,2.538281572680771
1770,-0.023214667645540046,0.26551097115440736,0.029574099851361498,1.1053834567681393
1780,-0.005626867015786262,-0.6078239143201165,-0.03567418381850988,0.24172156041838555
1790,0.005107343178968531,-1.118760435590911,-0.07156662450446483,-0.35955679545022384
1800,0.00998199673701744,-1.3133701256427144,-0.08126875271544004,-0.7563900785764806
1810,0.015922259368552745,-1.5928872729936283,-0.09436538022613408,-1.3117230447917274
1820,-0.005950059545071781,-0.022245152904062128,0.03397833599138542,-0.956474265497199
1830,0.010107944901289379,-0.6521732460780009,-7.031059773565003e-4,-2.2498321632531577
1840,0.05613093891540695,-3.073769831398906,-0.18112751520233009,-4.261062625638643
1850,0.004853224150359714,0.2837414520202188,0.16402151035799387,-4.282205146582635
1860,0.015539767244919168,0.18885276998103923,0.16388128145211894,-5.15303517845532
1870,0.08473226948628783,-3.6492997917716314,-0.21078631203595252,-6.334883350234225
1880,0.04837827007278399,-2.8138964634426085,-0.21084588652413247,-3.390276328269472
1890,-0.023209293641523184,-0.048176960695186954,-0.10098913143519891,2.2545374276814307
1900,-0.06092674599904684,1.5754720032513716,-0.03997600745802371,5.837037502767055
1910,-0.07167210778432646,2.226023792053569,0.030471339781553863,6.557445841299245
1920,-0.06866183608743034,2.305891134645859,0.06405100046252994,5.9395811389746624
1930,-0.060573118910846456,2.0908042680755172,0.07105196557573475,4.74008893101803
1940,-0.04970068497500689,1.6964465045561208,0.061071857534071836,3.4528539873589827
1950,-0.03823155885305708,1.2482696524613486,0.046697845328135076,2.2734446402985844
1960,-0.02412320779740415,0.6689181904232778,0.022447286183512452,1.0155028749079762
1970,-0.0044232370500689195,-0.21375025990956154,-0.037288083355586546,-0.19196688436301867
1980,0.012427542128447554,-0.9501032799642802,-0.08650277656519872,-1.191387600726428
1990,0.026204752280315075,-1.5022803294145413,-0.11501081558483266,-2.3349827208427247
2000,0.03903549469782018,-1.9716080146258095,-0.1436691831972984,-3.273836235525273
2010,0.040629238756863216,-1.824789937855644,-0.11753819056695664,-3.685723824263171
2020,0.03840119553065556,-1.4203524754768124,-0.07628258513393377,-3.8245193527079726
2030,0.04715548947949495,-1.7268637560386566,-0.11140385984132556,-3.9850851116442163
2040,0.0505011134273929,-1.7683872085565384,-0.12830437315396237,-3.7270129333537847
2050,0.04215445214365161,-1.1998865488986163,-0.08904495184834871,-3.1076397845282604
2060,0.025258178954486638,-0.2533701064664317,-0.021893953093185585,-2.0093769063656794
2070,0.008344336853988178,0.583952653966657,0.04289500889156574,-1.0119964436703892
2080,-0.006713410345858945,1.3153970423792425,0.09732753939148511,-0.031646152971838065
2090,-0.021182485713010683,2.020681581242653,0.14869245553850813,0.8140264853782054
2100,-0.033568399454868406,2.6201110287987017,0.1956293769758884,1.4257828886165411
2110,-0.042553136127043936,3.062605049550754,0.22316685633512623,1.9559307767588319
2120,-0.04913326533187367,3.334740548259841,0.24289270314925843,2.293907541598827
2130,-0.050479882108226175,3.346283391791118,0.23733363643533012,2.368324780689871
2140,-0.04700692228663659,3.1361682726460147,0.21518642418550216,2.0887243948431893
2150,-0.04184203211362613,2.8672036918855106,0.19240723445202917,1.6362367703473653
2160,-0.036202496523559065,2.579803753588978,0.1702940883450163,1.1671721920128348
2170,-0.030766337059936706,2.2649678317369104,0.14485799425631135,0.8432560288874013
2180,-0.027264769527315536,2.0588965417891094,0.13999373587647074,0.2495659459711284
2190,-0.026462190435102166,2.0120393187075307,0.15009303250472017,-0.32861730836818165
2200,-0.02681097253283382,1.9987198883872723,0.15730255994361858,-0.5891240917231789
2210,-0.025797195553652015,1.9254547299821052,0.15421102458523472,-0.580638824412101
2220,-0.02984362508903628,2.0818366120484004,0.1593352649327444,0.0481569192254066
2230,-0.04006277161067678,2.568788588199129,0.18056513596094573,1.21028183521627
2240,-0.04989968094120892,3.0705861900233367,0.20959758641082116,2.1675483662331088
2250,-0.05481348331427387,3.403364130548484,0.2229164900551983,2.9849969940949794
2260,-0.05370873349210481,3.4167108209807115,0.21465364204122767,3.4464210255040895
2270,-0.04738206549808793,3.1683696378086066,0.18883364532796837,3.526513511146705
2280,-0.0380127777093733,2.810676086140159,0.16221493114835314,3.1273611942331896
2290,-0.030271940800372703,2.5130940293841952,0.1514762773766123,2.5838659822321133
2300,-0.02622734011203848,2.3463036191361013,0.14743216908967458,2.4578424646171873
2310,-0.021058567425888994,2.1125453645945202,0.13994319961079787,1.9639311858101998
2320,-0.011812985287915186,1.7209049872989488,0.12300658393957788,1.0956205805781551
2330,-0.0031279782265495083,1.3443868064719122,0.10258892818301621,0.4557124997346217
2340,0.005033699399003794,0.9445366459631949,0.08178344074151099,-0.12352859415596368
2350,0.014774494869824397,0.46718184441505956,0.047076060506001896,-0.7368162342150786
2360,0.024729371483062704,-0.0011323934359935839,0.021080571800110665,-1.559569919513642
2370,0.028531894212410883,-0.176984908172918,0.01624978222076239,-2.063814889512668
2380,0.0320388611756147,-0.35055389971346707,0.00920366544474404,-2.364921481703794
2390,0.04063436159066174,-0.8320845227403121,-0.022825485966837818,-2.904885814358374
2400,0.048631967041329285,-1.2938774025955089,-0.05479501615275142,-3.400086187903992
2410,0.04820633180777731,-1.205255425507747,-0.03941670320917638,-3.5140037641403263
2420,0.04574463297150465,-0.9954072698443698,-0.01776754981370028,-3.389834342063789
2430,0.05426487240578402,-1.5011173594064255,-0.05763302075242086,-3.567473983856293
2440,0.06237602646367174,-1.9344167986915974,-0.0933781102965757,-3.7137216880156156
2450,0.06683628317864243,-2.12738180312596,-0.10828468981732196,-3.740015384130806
2460,0.06868842691754878,-2.2292039032045157,-0.113863274942644,-3.5784211486686504
2470,0.07197053958026917,-2.447266695461006,-0.13523286338984208,-3.384040029338908
2480,0.07442786583618335,-2.6615520506586376,-0.15500730901920948,-3.2590756966279497
2490,0.08155387346272264,-3.0865371920573113,-0.1960911232083159,-3.5336103007684376
2500,0.08087428246581232,-3.102495291254187,-0.19886869727127737,-3.5186904757799264
